pre,post,# sections,synapse id,series
AIYR,"AIZR,RIAR,RIBR",2,391,NR
AIYR,"AIZR,RIAR,RIBR",3,385,NR
AIYR,"AIZR,RIAR,RIBR",5,488,NR
AIYR,"AIZR,RIAR,RIBR",5,3237,NR
AIYR,"AIZR,RIAR,RIBR",10,5787,VC
AIYR,"AIZR,RIAR,RIBR",15,5848,VC
AIYR,"AIZR,RIBR",1,414,NR
AIYR,"AIZR,RIBR",1,5831,VC
AIYR,"AIZR,RIBR",4,3236,NR
AIYR,"AIZR,RIBR",5,5849,VC
AIYR,"AIZR,RIBR",8,5788,VC
AIYR,"ASEL,ASER,DROP-unk",2,3244,NR
AIYR,"ASER,ASGR",2,3821,NR
AIYR,"BAGR,RIBR,RIVR",1,3296,NR
AIYR,RIAR,1,418,NR
AIYR,RIAR,1,3238,NR
AIZL,"ADFL,AIAL",1,1647,NR
AIZL,AFDL,1,3345,NR
AIZL,"AIAL,AIBL",1,1418,NR
AIZL,"AIAL,AIBL",4,2274,NR
AIZL,"AIAL,AIBL,ASEL",2,1496,NR
AIZL,"AIAL,AIBL,AWCR",1,2262,NR
AIZL,"AIAL,AIBL,AWCR",1,2276,NR
AIZL,"AIAL,ASEL",1,1495,NR
AIZL,"AIAL,ASEL",1,1497,NR
AIZL,AIBL,1,1436,NR
AIZL,"AIBR,AVEL,RIGL",3,4759,NR
AIZL,"AIBR,AVER",1,372,NR
AIZL,"AIBR,AVER",1,614,NR
AIZL,"AIBR,AVER",1,617,NR
AIZL,"AIBR,AVER",1,624,NR
AIZL,"AIBR,AVER",1,3341,NR
AIZL,"AIBR,AVER",1,5068,NR
AIZL,"AIBR,AVER",1,5475,NR
AIZL,"AIBR,AVER",2,501,NR
AIZL,"AIBR,AVER",2,5474,NR
AIZL,"AIBR,AVER,AVKR",4,4864,NR
AIZL,"AIBR,AVER,RICR,RIML",6,577,NR
AIZL,"AIBR,AVER,RIML",4,573,NR
AIZL,"AIBR,RICR,RIML",5,487,NR
AIZL,"AIBR,RIGL",1,3105,NR
AIZL,"AIBR,RIML",1,626,NR
AIZL,"AIBR,RIML",1,1421,NR
AIZL,"AIBR,RIML",1,9318,NR
AIZL,"AIBR,RIML",2,1393,NR
AIZL,"AIBR,RIML",2,3087,NR
AIZL,"AIBR,RIML",2,3104,NR
AIZL,"AIBR,RIML",6,1362,NR
AIZL,"AIBR,RIML,SMDVL",3,3388,NR
AIZL,"AIBR,URYDL",1,3085,NR
AIZL,AVER,1,9369,NR
AIZL,DVA,1,9370,NR
AIZL,RIAL,1,575,NR
AIZL,RIAL,1,9371,VC
AIZL,RIAL,2,616,NR
AIZL,RIAL,4,5852,VC
AIZL,"RIAL,SMBDL",1,410,NR
AIZL,"RIAL,SMBDL",2,371,NR
AIZL,"RIAL,SMBDL",2,5924,VC
AIZL,"RIAL,SMBDL",5,2951,NR
AIZL,"RIAL,SMBDL,SMBVL",2,9046,VC
AIZL,"RIAL,SMBVL",3,480,NR
AIZL,"RIAL_old,SMBDL",1,8932,VC
AIZL,"RIAL_old,SMBVL",2,5882,VC
AIZL,"RIAL_old,SMBVL",3,5913,VC
AIZL,"RIML,URYDL",2,3372,NR
AIZL,"SMBDL,SMBVL",1,5952,VC
AIZL,"SMBDL,SMBVL",1,7005,VC
AIZL,"SMBDL,SMBVL",1,8871,VC
AIZL,"SMBDL,SMBVL",2,447,NR
AIZL,"SMBDL,SMBVL",2,5881,VC
AIZL,"SMBDL,SMBVL",4,479,NR
AIZL,"VB02,vBWML7",1,6015,VC
AIZR,"ADFR,AIBL",1,2385,NR
AIZR,"AIAR,AIBR",1,2319,NR
AIZR,"AIAR,AIBR,AWCR",1,2310,NR
AIZR,"AIAR,AIBR,AWCR",1,2312,NR
AIZR,"AIAR,ASER",1,2315,NR
AIZR,"AIAR,ASER",1,2316,NR
AIZR,"AIBL,AVEL",2,675,NR
AIZR,"AIBL,AVEL",2,676,NR
AIZR,"AIBL,AVEL",2,1454,NR
AIZR,"AIBL,AVEL",2,3502,NR
AIZR,"AIBL,AVEL",11,1419,NR
AIZR,"AIBL,AVEL,RIMR",9,585,NR
AIZR,"AIBL,RIMR",1,665,NR
AIZR,"AIBL,RIMR",1,1553,NR
AIZR,"AIBL,RIMR",2,1206,NR
AIZR,"AIBL,RIMR",3,667,NR
AIZR,"AIBL,RIMR",3,1451,NR
AIZR,"AIBL,RIMR",4,670,NR
AIZR,"AIBL,RIMR",4,674,NR
AIZR,"AIBL,RIMR,SMDDR",3,2565,NR
AIZR,"AVER,DVA",1,3490,NR
AIZR,AWAR,1,3482,NR
AIZR,DVA,1,3488,NR
AIZR,DVA,1,4863,NR
AIZR,RIAR,1,392,NR
AIZR,RIAR,1,5885,VC
AIZR,RIAR,2,404,NR
AIZR,RIAR,4,3409,NR
AIZR,RIAR,5,714,NR
AIZR,"RIAR,SMBDR",1,720,NR
AIZR,"RIAR,SMBDR",2,9155,VC
AIZR,"RIAR,SMBDR",2,9372,VC
AIZR,"RIAR,SMBDR",4,5832,VC
AIZR,"RIAR,SMBVR",1,9309,NR
AIZR,"RIAR,SMBVR",2,619,NR
AIZR,RIMR,1,3498,NR
AIZR,RIMR,1,3499,NR
AIZR,RIMR,1,3500,NR
AIZR,RIMR,1,3501,NR
AIZR,SIADR,1,2840,NR
AIZR,SMBDR,1,9373,NR
AIZR,"SMBDR,SMBVR",3,5800,VC
AIZR,"SMBDR,SMBVR",4,5923,VC
AIZR,SMDDR,1,2563,NR
ALA,ASJR,4,4164,NR
ALA,AVDR,1,4801,NR
ALA,"AVEL,CEPshDL",2,3523,NR
ALA,"AVEL,[CANL]",3,455,NR
ALA,"AVEL,seamL",3,529,NR
ALA,AVER,1,3516,NR
ALA,"AVER,RMDR",1,3510,NR
ALA,"AVER,RMDR",1,3515,NR
ALA,"AVER,RMDR",1,4155,NR
ALA,CEPshDL,1,3507,NR
ALA,RIAR,2,3519,NR
ALML,"AIML,AVEL,seamL",1,3030,NR
ALML,ALML,1,3214,NR
ALML,"AVDR,CEPVL,PVCL",3,1355,NR
ALML,"AVEL,RMGL",2,4790,NR
ALML,BDUL,1,543,NR
ALML,BDUL,1,1490,NR
ALML,BDUL,1,1584,NR
ALML,BDUL,1,4809,NR
ALML,BDUL,2,2916,NR
ALML,BDUL,2,4498,NR
ALML,BDUL,3,460,NR
ALML,"BDUL,RIFL",2,4808,NR
ALML,"BDUL,SDQL",2,1521,NR
ALML,CEPDL,1,2914,NR
ALML,CEPDL,1,2917,NR
ALML,PVCL,1,461,NR
ALML,PVCL,1,462,NR
ALML,PVCL,1,463,NR
ALML,PVCL,3,542,NR
ALML,"PVCL,PVCR",2,550,NR
ALML,PVCR,2,554,NR
ALML,"RICL,RICR",2,4124,NR
ALML,"RICR,RMGL",1,2704,NR
ALML,RMDDR,1,2915,NR
ALML,SMBDR,2,533,NR
ALMR,BDUR,1,515,NR
ALMR,BDUR,1,4714,NR
ALMR,BDUR,1,4947,NR
ALMR,BDUR,1,4975,NR
ALMR,BDUR,1,5324,NR
ALMR,BDUR,2,4713,NR
ALMR,BDUR,2,4716,NR
ALMR,BDUR,2,4976,NR
ALMR,BDUR,3,604,NR
ALMR,CEPDR,1,5069,NR
ALMR,CEPVR,1,736,NR
ALMR,CEPVR,1,737,NR
ALMR,CEPVR,1,738,NR
ALMR,PVCR,1,496,NR
ALMR,PVCR,1,512,NR
ALMR,PVCR,1,526,NR
ALMR,PVCR,1,602,NR
ALMR,PVCR,2,603,NR
ALMR,PVCR,2,1332,NR
ALMR,PVCR,2,5175,NR
ALMR,"RMDDL,SIADL",1,9320,NR
ALMR,"SMDDL,URBR",1,1955,NR
ALNL,"RIAL,SAAVL",1,3497,NR
ALNL,"RMDDR,RMGL",1,2710,NR
ALNL,"RMHL,SIADR",1,2830,NR
ALNL,"SAAVL,SMBDR",3,1518,NR
ALNL,"SAAVL,SMBDR",3,9310,NR
ALNL,"SAAVL,SMDVL",1,1519,NR
ALNL,SMBDR,1,2906,NR
ALNR,ADER,1,1620,NR
ALNR,"AVAL,RIML,SAAVR",5,4464,NR
ALNR,"AVAL,SAAVR",1,4393,NR
ALNR,"DROP-unk,SMDDR",1,9375,NR
ALNR,SAAVR,1,4394,NR
ALNR,SAAVR,1,9376,NR
ALNR,"SAAVR,SMBDL",2,2971,NR
ALNR,SMBDL,2,2972,NR
ALNR,"SMDVL,SMDVL",1,4391,NR
AQR,AVAL,1,3563,NR
AQR,AVAL,1,3565,NR
AQR,AVAL,1,4349,NR
AQR,"AVAL,BAGR",1,4983,NR
AQR,"AVAR,AVBR",1,10280,NR
AQR,"AVAR,AVBR",3,10248,NR
AQR,"AVAR,BAGL",2,3583,NR
AQR,"AVBL,AVDL,DVA",3,429,NR
AQR,"AVBL,AVJL",3,3466,NR
AQR,"AVBL,PVPR",1,3575,NR
AQR,AVBR,3,3168,NR
AQR,"AVBR,AVDR,DVA",2,10277,VC
AQR,"AVBR,PVCR",2,2802,NR
AQR,"AVBR,RIGL",1,3046,NR
AQR,BAGL,1,3580,NR
AQR,BAGL,1,3587,NR
AQR,BAGL,2,3586,NR
AQR,"BAGL,RIAR",2,3582,NR
AQR,BAGR,1,3561,NR
AQR,"BAGR,RIAL,URXL",3,3550,NR
AQR,"DROP-unk,RIAL",1,3549,NR
AQR,"DVA,RIR",1,3467,NR
AQR,PVCL,1,3567,NR
AQR,"PVCR,PVPL",2,1169,NR
AQR,PVPL,1,3450,NR
AQR,RIAL,1,3556,NR
AQR,RIAL,1,9327,NR
AQR,"RIAL,URXL",2,1906,NR
AQR,RIAR,1,3577,NR
AQR,RIAR,1,3578,NR
AS01,"DA01,dBWML6",2,8104,DC
AS01,"DA01,dBWML7",2,8105,DC
AS01,"DA01,dBWML7",2,8133,DC
AS01,"DA01,dBWMR7",2,8131,DC
AS01,"DB01,dBWML7",1,8162,DC
AS01,"DB01,dBWMR7",2,8012,DC
AS01,"DD01,dBWMR6",2,8134,DC
AS01,"VD01,dBWML6",2,8147,DC
AS01,"VD01,dBWML7",1,8150,DC
AS01,"d-blue-25,dBWMR6",6,8123,DC
AS01,"d-blue-25,dBWMR7",3,8130,DC
AS01,"d-blue-25,dBWMR7",3,10180,DC
AS01,dBWMR6,2,10177,DC
AS02,"DB01,DD01",1,8355,DC
AS02,"DB01,VD02,dBWML7",1,10182,DC
AS02,"DD01,VD02",1,8354,DC
AS02,"DD01,VD02,dBWML9",1,10185,DC
AS02,"DD01,dBWML9",1,8344,DC
AS02,"RID,VD02,dBWML9",2,8338,DC
AS02,"VD02,dBWML7",1,8290,DC
AS02,"VD02,dBWML8",1,8297,DC
AS02,"VD02,dBWML8",1,8298,DC
AS02,"VD02,dBWML8",1,8327,DC
AS02,"VD02,dBWML8",2,8326,DC
AS02,"VD02,dBWML9",2,8340,DC
AS02,"VD02,dBWMR7",2,8294,DC
AS02,"VD02,dBWMR8",1,8291,DC
AS02,"VD02,dBWMR8",3,8324,DC
AS02,"VD02,dBWMR9",2,8339,DC
AS02,dBWMR7,1,8165,DC
AS03,"DA03,DD01,VD03",1,9931,DC
AS03,"DA03,VD03",1,8459,DC
AS03,"DA03,VD03",1,9923,DC
AS03,"DD01,VD03",1,9932,DC
AS03,"VD03,dBWML10",2,9926,DC
AS03,"VD03,dBWML10",2,9937,DC
AS03,"VD03,dBWML10",3,9924,DC
AS03,"VD03,dBWMR10",1,9939,DC
AS03,"VD03,dBWMR10",2,8449,DC
AS03,"VD03,dBWMR10",2,9929,DC
AS03,"VD03,dBWMR9",1,9928,DC
AS03,"VD03,dBWMR9",1,9936,DC
AS03,"VD03,dBWMR9",2,9925,DC
AS03,"VD03,dBWMR9",3,9927,DC
AS03,dBWML9,1,9933,DC
AS03,dBWMR9,1,9930,DC
AS04,"DD02,VD04",1,8678,DC
AS04,"DD02,VD04,dBWML10",2,8642,DC
AS04,"DD02,VD04,dBWMR12",1,8682,DC
AS04,"VD04,dBWML10",1,8643,DC
AS04,"VD04,dBWML10",2,8492,DC
AS04,"VD04,dBWML11",2,8645,DC
AS04,"VD04,dBWML11",3,8667,DC
AS04,"VD04,dBWML12",1,8669,DC
AS04,"VD04,dBWML12",1,9543,DC
AS04,"VD04,dBWMR11",1,8490,DC
AS04,"VD04,dBWMR11",1,8491,DC
AS04,"VD04,dBWMR11",2,10176,DC
AS04,"VD04,dBWMR12",1,8672,DC
AS04,"VD04,dBWMR12",2,8644,DC
AS04,dBWMR12,1,8673,DC
AS05,"AS05,VD05,dBWML12",3,8759,DC
AS05,"DA04,dBWML11",1,10201,DC
AS05,DD03,1,8760,DC
AS05,"PVDL,VD05",1,10200,DC
AS05,"VD05,dBWML11",1,8707,DC
AS05,"VD05,dBWML12",1,8703,DC
AS05,"VD05,dBWML12",1,8739,DC
AS05,"VD05,dBWML12",1,8740,DC
AS05,"VD05,dBWML12",2,8710,DC
AS05,"VD05,dBWMR12",1,8730,DC
AS05,"VD05,dBWMR12",1,8737,DC
AS06,"DA05,VD06",1,8812,DC
AS06,DB04,1,8796,DC
AS06,DD03,1,8797,DC
AS06,"DD03,VD06,dBWML14",2,8818,DC
AS06,"DD03,VD06,dBWMR13",1,10226,DC
AS06,"VD06,dBWML13",2,8778,DC
AS06,"VD06,dBWML14",1,8779,DC
AS06,"VD06,dBWMR13",1,8781,DC
AS06,"VD06,dBWMR13",1,8803,DC
AS06,"VD06,dBWMR13",2,8782,DC
AS06,"VD06,dBWMR14",1,8780,DC
AS06,"VD06,dBWMR14",2,8804,DC
AS06,"VD06,dBWMR14",6,8799,DC
ASEL,ADFR,1,1689,NR
ASEL,AFDR,1,4040,NR
ASEL,"AFDR,AIBR",1,3108,NR
ASEL,"AFDR,AIYR",1,2254,NR
ASEL,"AIAL,AIBL",1,1499,NR
ASEL,"AIAL,AIBL",1,1516,NR
ASEL,"AIAL,AIBL",2,2266,NR
ASEL,"AIAL,AIBL",2,2268,NR
ASEL,AIBL,1,3639,NR
ASEL,"AIBL,AIYL",1,2427,NR
ASEL,"AIBL,AIYL",1,8897,NR
ASEL,"AIBL,AIYL",2,2431,NR
ASEL,"AIBL,AIYL",2,3205,NR
ASEL,"AIBL,AIYL,AWCL",3,5813,VC
ASEL,"AIBR,AIYR",1,3110,NR
ASEL,"AIBR,AIYR",1,3258,NR
ASEL,"AIBR,AIYR",2,3255,NR
ASEL,"AIBR,AIYR,AWCR",2,518,NR
ASEL,"AIBR,AIYR,AWCR",2,3256,NR
ASEL,"AIBR,ASER,AWCR",2,726,NR
ASEL,"AIBR,AWCR",1,3969,NR
ASEL,"AIBR,AWCR,AWCR",1,3142,NR
ASEL,AIYL,1,3184,NR
ASEL,AIYL,1,3185,NR
ASEL,AIYL,1,3678,NR
ASEL,AIYL,2,408,NR
ASEL,AIYL,3,380,NR
ASEL,AIYL,3,5808,VC
ASEL,"AIYL,AWCL",1,3181,NR
ASEL,"AIYL,AWCL",1,3207,NR
ASEL,"AIYL,AWCL",2,468,NR
ASEL,"AIYL,AWCL",2,3186,NR
ASEL,"AIYL,AWCL",3,465,NR
ASEL,"AIYL,AWCL",3,551,NR
ASEL,AIYR,1,2239,NR
ASEL,AIYR,1,3246,NR
ASEL,AIYR,1,3251,NR
ASEL,AIYR,1,3262,NR
ASEL,AIYR,1,3263,NR
ASEL,AIYR,1,3270,NR
ASEL,AIYR,2,3260,NR
ASEL,AIYR,2,3264,NR
ASEL,AIYR,2,3287,NR
ASEL,AIZL,1,3379,NR
ASEL,"ASJL,AWBL",1,2230,NR
ASEL,AWCL,1,4959,NR
ASEL,AWCR,1,3965,NR
ASEL,AWCR,1,3970,NR
ASEL,"IL2R,OLLR",1,3959,NR
ASEL,RIAR,2,3232,NR
ASEL,RIR,1,4018,NR
ASER,"ADLL,AIAL",1,1416,NR
ASER,"ADLL,AIAL",2,9505,NR
ASER,"ADLL,AIBL,ASKL",1,8862,NR
ASER,ADLR,1,3796,NR
ASER,"AFDL,AIYL",1,1374,NR
ASER,"AFDL,AIYL",1,3187,NR
ASER,AFDR,1,2253,NR
ASER,"AFDR,AIYR",1,2250,NR
ASER,"AFDR,AIYR",1,2251,NR
ASER,AIAL,1,2270,NR
ASER,AIAL,1,2290,NR
ASER,AIAL,1,4907,NR
ASER,"AIAL,AIBL",2,2269,NR
ASER,AIAR,1,2314,NR
ASER,"AIAR,AIBR",2,2318,NR
ASER,"AIAR,AIBR,AWCL",1,2323,NR
ASER,"AIBL,AIYL",1,1380,NR
ASER,AIBR,1,3754,NR
ASER,AIBR,1,4158,NR
ASER,"AIBR,AIYR",1,452,NR
ASER,"AIBR,AIYR",1,1352,NR
ASER,"AIBR,AIYR",1,3241,NR
ASER,"AIBR,AIYR",1,3294,NR
ASER,"AIBR,AIYR",2,389,NR
ASER,"AIBR,AIYR",2,499,NR
ASER,"AIBR,AIYR",2,517,NR
ASER,"AIBR,AIYR",2,729,NR
ASER,"AIBR,AIYR",2,3252,NR
ASER,"AIBR,AIYR",3,433,NR
ASER,"AIBR,AIYR",3,633,NR
ASER,"AIBR,AIYR",5,3285,NR
ASER,"AIBR,ASEL",2,727,NR
ASER,AIYL,1,1510,NR
ASER,AIYL,2,3180,NR
ASER,AIYL,3,545,NR
ASER,AIYR,1,388,NR
ASER,AIYR,1,3250,NR
ASER,AIYR,1,3257,NR
ASER,AIYR,1,3338,NR
ASER,AIYR,2,3245,NR
ASER,AIYR,2,3259,NR
ASER,AIYR,2,3290,NR
ASER,"AIYR,AWAR",1,3247,NR
ASER,AIZL,1,3344,NR
ASER,ASEL,1,3766,NR
ASER,ASHR,1,3722,NR
ASER,ASHR,1,3736,NR
ASER,AWCR,1,3672,NR
ASER,hyp,2,3737,NR
ASGL,AIAL,1,5798,VC
ASGL,AIAL,1,9097,VC
ASGL,AIAL,1,9500,NR
ASGL,AIAL,2,1338,NR
ASGL,AIAL,2,5795,VC
ASGL,AIAL,2,5797,VC
ASGL,AIAL,3,1349,NR
ASGL,AIAL,17,5795,VC
ASGL,"AIAL,AIBL",1,1385,NR
ASGL,"AIAL,AIBL",1,9501,NR
ASGL,"AIAL,AIBL",2,397,NR
ASGL,"AIAL,AIBL",2,425,NR
ASGL,"AIAL,AIBL",2,440,NR
ASGL,"AIAL,AIBL",2,3800,NR
ASGL,"AIAL,AIBL",7,2257,NR
ASGL,"AINR,ASKL",2,5961,VC
ASGR,AIAR,1,1331,NR
ASGR,AIAR,1,1540,NR
ASGR,AIAR,1,1729,NR
ASGR,AIAR,1,4049,NR
ASGR,AIAR,2,1537,NR
ASGR,AIAR,2,1539,NR
ASGR,AIAR,3,1409,NR
ASGR,AIAR,3,1524,NR
ASGR,AIAR,4,402,NR
ASGR,AIAR,5,5785,VC
ASGR,AIAR,15,5784,VC
ASGR,"AIAR,AIBR",1,2296,NR
ASGR,"AIAR,AIBR",1,2301,NR
ASGR,"AIAR,AIBR",1,2305,NR
ASGR,"AIAR,AIBR,ASER",1,2306,NR
ASGR,"AIAR,AIBR,ASER",2,2302,NR
ASGR,AIYR,1,3265,NR
ASHL,"ADAL,AVDL,AVFL",2,3855,NR
ASHL,"ADFL,AIZL,HSNL",1,3359,NR
ASHL,"ADFL,RIAL",1,5919,VC
ASHL,"ADFL,RIAL",1,5920,VC
ASHL,"ADFL,RIAL",1,8930,VC
ASHL,"ADFL,RIAL",2,5862,VC
ASHL,ADLL,1,1711,NR
ASHL,"ADLL,AVAL",1,3843,NR
ASHL,"ADLL,AVBL,DROP-unk",4,549,NR
ASHL,AIAL,1,1511,NR
ASHL,AIAL,1,3832,NR
ASHL,AIAL,1,3833,NR
ASHL,AIAL,2,5815,VC
ASHL,AIAL,3,5815,VC
ASHL,"AIAL,AIBL",1,1511,NR
ASHL,"AIAL,AIBL",3,5816,VC
ASHL,"AIAL,AIBL",4,5853,VC
ASHL,"AIAL,AIBL,AVDR",2,2440,NR
ASHL,"AIAL,AVDR",1,1359,NR
ASHL,"AIAL,AVDR",1,9504,NR
ASHL,"AIAL,AVDR",2,1344,NR
ASHL,"AIAL,AVDR",2,9503,NR
ASHL,"AIBL,ASKL",1,5690,NR
ASHL,"AIBL,AVDR",1,1334,NR
ASHL,"AIBL,DROP-unk",1,547,NR
ASHL,"AIZL,RIR",2,3445,NR
ASHL,AVAL,1,1480,NR
ASHL,AVAL,1,3840,NR
ASHL,AVAL,1,3841,NR
ASHL,AVAL,1,3842,NR
ASHL,AVAL,1,4431,NR
ASHL,"AVAL,AVBL,AVDR",2,3839,NR
ASHL,"AVAL,AVBL,URXL",1,3844,NR
ASHL,"AVAL,AVDL",3,3859,NR
ASHL,"AVAL,AVDR",1,3837,NR
ASHL,"AVAL,AVDR",1,4609,NR
ASHL,"AVAL,AVDR",1,4613,NR
ASHL,"AVAR,DROP-unk",1,629,NR
ASHL,"AVBL,AVDL",1,3862,NR
ASHL,"AVBL,AVHR",1,3847,NR
ASHL,"AVBL,DROP-unk",1,555,NR
ASHL,"AVBL,RIPL",1,1533,NR
ASHL,"AVBL,RIPL",1,3215,NR
ASHL,"AVBL,RIPL",2,1479,NR
ASHL,AVDL,1,3861,NR
ASHL,AVDR,1,1482,NR
ASHL,AVDR,1,1489,NR
ASHL,AVDR,1,3836,NR
ASHL,AVDR,1,4608,NR
ASHL,AVDR,2,3835,NR
ASHL,AVHR,1,3845,NR
ASHL,HSNL,1,3863,NR
ASHL,"RIAL,RIML",4,5863,VC
ASHL,RIR,1,3846,NR
ASHL,"RIR,URXL",1,3850,NR
ASHR,"ADAR,ADFR,RIAR",1,9379,VC
ASHR,"ADAR,ADFR,RIAR",2,9048,VC
ASHR,"ADAR,AIAR",1,369,NR
ASHR,"ADAR,AVBR",1,4732,NR
ASHR,"ADLR,AIAR,AVDL,SMBVR",5,2201,NR
ASHR,"ADLR,AVDL",1,1156,NR
ASHR,"ADLR,AVDL",1,3889,NR
ASHR,"ADLR,AVDL",2,3885,NR
ASHR,"ADLR,AVDL",2,3888,NR
ASHR,"ADLR,SMBVR",2,2349,NR
ASHR,AIAR,1,449,NR
ASHR,AIAR,1,605,NR
ASHR,AIAR,1,2298,NR
ASHR,AIAR,1,3884,NR
ASHR,AIAR,2,5969,VC
ASHR,AIAR,3,606,NR
ASHR,AIAR,3,609,NR
ASHR,"AIAR,AIBR",3,435,NR
ASHR,"AIAR,AIBR,AVDL",3,2299,NR
ASHR,"AIAR,AVDL",3,1151,NR
ASHR,"AIAR,AWBL",1,3905,NR
ASHR,AIBR,1,3883,NR
ASHR,"ASHR,AVDL",1,4719,NR
ASHR,"ASHR,PVCL",1,4711,NR
ASHR,AVAR,1,3892,NR
ASHR,"AVAR,AVBR",1,3907,NR
ASHR,"AVAR,AVBR",1,4850,NR
ASHR,"AVAR,AVBR",1,5178,NR
ASHR,"AVAR,AVBR,PVCL",1,3890,NR
ASHR,"AVAR,AVDL",1,1158,NR
ASHR,"AVAR,AVDL",1,3887,NR
ASHR,"AVAR,AVDL",2,1160,NR
ASHR,"AVAR,AVDR",1,3908,NR
ASHR,"AVBR,AVHL,PVPR",1,9330,NR
ASHR,AVDL,2,2350,NR
ASHR,"AVDL,AVER",2,4915,NR
ASHR,"AVDL,PVCL",1,2354,NR
ASHR,AVDR,1,3909,NR
ASHR,"AVER,RMGR",1,2667,NR
ASHR,"AVER,RMGR",1,2673,NR
ASHR,"AVER,RMGR",1,9319,NR
ASHR,"AVER,RMGR",2,2670,NR
ASHR,AWAR,1,4949,NR
ASHR,"HSNL,HSNR",4,5056,NR
ASHR,HSNR,1,4807,NR
ASHR,RMGR,1,2672,NR
ASIL,"ADFL,AIZL,RIBL",1,5967,VC
ASIL,"AIAL,ASER",2,2263,NR
ASIL,"AIBL,ASER,AWCR",1,3983,NR
ASIL,"AIBL,AWCR",2,4023,NR
ASIL,"AIYL,AWCL",2,464,NR
ASIL,"AIYL,AWCR",1,500,NR
ASIL,AIYR,1,5622,NR
ASIL,"AIYR,ASER",1,5625,NR
ASIL,ASER,1,4019,NR
ASIL,ASER,1,5620,NR
ASIL,"ASER,ASGL",1,4024,NR
ASIL,"ASER,AWAR",1,5617,NR
ASIL,ASGL,1,1396,NR
ASIL,ASGL,1,4025,NR
ASIL,ASKL,1,9381,VC
ASIL,ASKL,2,5978,VC
ASIL,AWAR,1,5618,NR
ASIL,"AWCL,DROP-unk",1,4028,NR
ASIL,"CEPVR,RMFL",1,5626,NR
ASIL,RIAL,1,2633,NR
ASIL,"RIAL,SAAVL",1,2631,NR
ASIL,"RIAL,SAAVL",1,2632,NR
ASIR,"ADLR,ASGR",1,3798,NR
ASIR,"AIAL,AIAR",1,2291,NR
ASIR,"AIAR,AIBR",1,2329,NR
ASIR,"AIAR,AWCL,AWCR",2,4062,NR
ASIR,"AIBR,ASER,ASHR",2,5830,VC
ASIR,"ASEL,ASGR",1,3949,NR
ASIR,"ASEL,CEPshVR",1,3950,NR
ASIR,ASGR,1,3816,NR
ASIR,AWAR,1,9380,VC
ASIR,AWCR,1,4060,NR
ASIR,AWCR,1,4064,NR
ASIR,"AWCR,CEPshVR",1,610,NR
ASIR,"CEPVR,CEPshVR",1,4045,NR
ASIR,CEPshVR,1,3962,NR
ASIR,hyp,1,4053,NR
ASIR,hyp,1,4054,NR
ASJL,"ALA,PVQL",3,1493,NR
ASJL,ASKL,1,5693,NR
ASJL,"ASKL,PVQL",1,5688,NR
ASJL,"ASKL,PVQL",1,5691,NR
ASJL,"ASKL,PVQL",1,5692,NR
ASJL,"ASKL,PVQL",2,5641,NR
ASJL,"ASKL,PVQL",2,5658,NR
ASJL,"ASKL,PVQL",4,5689,NR
ASJL,ASKR,1,9648,NR
ASJL,"ASKR,PVQL",1,9875,NR
ASJL,CEPDL,1,2826,NR
ASJL,"HSNL,PVQL",1,1366,NR
ASJL,"HSNR,PVQL",1,4151,NR
ASJL,PVQL,1,3548,NR
ASJL,PVQL,1,3641,NR
ASJL,PVQL,1,5794,VC
ASJL,PVQL,1,5891,VC
ASJL,PVQL,1,5892,VC
ASJL,PVQL,2,5893,VC
ASJL,PVQL,3,527,NR
ASJL,PVQL,3,5805,VC
ASJL,PVQL,4,528,NR
ASJR,ASKR,1,9630,NR
ASJR,ASKR,1,9647,NR
ASJR,ASKR,1,9654,NR
ASJR,"ASKR,PVQR",2,970,NR
ASJR,"ASKR,PVQR",2,973,NR
ASJR,"ASKR,PVQR",5,5786,VC
ASJR,HSNR,1,9874,NR
ASJR,PVQR,1,3878,NR
ASJR,PVQR,1,5865,VC
ASJR,PVQR,1,9383,NR
ASJR,PVQR,2,9384,NR
ASJR,PVQR,2,9646,NR
ASJR,PVQR,3,450,NR
ASJR,"PVQR,unk",1,10502,NR
ASJR,"PVQR,unk",2,10503,NR
ASJR,hyp,1,3799,NR
ASKL,AIAL,1,5666,NR
ASKL,AIAL,1,5675,NR
ASKL,AIAL,1,9150,NR
ASKL,AIAL,1,9378,VC
ASKL,AIAL,1,9385,VC
ASKL,AIAL,1,9841,NR
ASKL,AIAL,2,5661,NR
ASKL,AIAL,3,5668,NR
ASKL,AIAL,3,5669,NR
ASKL,"AIAL,AIBL",1,5671,NR
ASKL,"AIAL,AIBL",1,5672,NR
ASKL,"AIAL,AIBL",1,5674,NR
ASKL,"AIAL,AIBL",1,5683,NR
ASKL,"AIAL,AIBL",1,5684,NR
ASKL,"AIAL,AIBL",1,5686,NR
ASKL,"AIAL,AIBL,ASER",3,5685,NR
ASKL,"AIAL,AIML",1,5662,NR
ASKL,"AIAL,AIML",1,5667,NR
ASKL,"AIAL,AIML",1,9386,VC
ASKL,"AIAL,AIML",2,5659,NR
ASKL,"AIAL,ASER",1,5679,NR
ASKL,"AIAL,ASJL",1,5663,NR
ASKR,"ADLR,AIBR",1,9651,NR
ASKR,"ADLR,AIBR",1,9652,NR
ASKR,"ADLR,AWAR",1,1528,NR
